Id,MainTags,MainWordBody,MainWordTitle,CreationYear
16138232,['python'],"['time', 'time', 'python', 'block', 'reason', 'tryexceptelse', 'kind', 'programming', 'exception', 'flow', 'control', 'language', 'reason', 'understanding', 'exception', 'error', 'condition', 'file', 'disk', 'space', 'permission', 'flow', 'control', 'exception', 'exception']","['practice', 'tryexceptelse', 'python']",2013
24018327,['swift'],"['programming', 'language', 'guide', 'example', 'apartment', 'person', 'exclamation', 'point', 'instance', 'instance', 'language', 'basic', 'piece', 'puzzle', 'answer', 'time', 'writing', 'following', 'type', 'type', 'madness', 'answer', 'lot', 'sense']","['exclamation', 'mark', 'language']",2014
24028421,"['arrays', 'swift']","['function', 'array', 'index', 'element', 'python']","['loop', 'index', 'element']",2014
24028860,"['arrays', 'swift']",['python'],"['index', 'list', 'item']",2014
23114374,['node.js'],"['file', 'upload', 'mechanism', 'express', 'body', 'code', 'pug', 'code', 'solution', 'thanks', 'response', 'mscdex']","['file', 'reqfiles']",2014
31562791,"['c', '#']","['environment', 'studio', 'rtm', 'version', 'noda', 'time', 'code', 'variable', 'type', 'type', 'noda', 'time', 'local', 'window', 'override', 'watch', 'window', 'representation', 'override', 'string', 'string', 'debugger', 'state', 'demo', 'app', 'note', 'version', 'post', 'class', 'fault', 'comment', 'debugger', 'call', 'pause', 'value', 'call', 'debugger', 'value', 'sleep', 'noda', 'time', 'amount', 'work', 'second', 'condition', 'debugger', 'call', 'course', 'struct', 'stack', 'limit', 'case', 'evaluating', 'thing', 'change', 'noda', 'time', 'test', 'app', 'result', 'problem', 'noda', 'time', 'condition', 'timeouts', 'line', 'expectation', 'timeout', 'solution', 'code', 'attribute', 'value', 'type', 'noda', 'time', 'curiouser', 'curiouser', 'debugger', 'class', 'method', 'suggestion', 'eren', 'comment', 'struct', 'method', 'class', 'classstruct', 'part', 'type', 'variable', 'code', 'order', 'result', 'example', 'value']","['studio', 'debugger', 'tostring', 'override']",2015
15034832,"['sql', 'sql-server']","['script', 'ssms', 'tab']","['sql', 'query', 'script']",2013
24011575,['swift'],"['swift', 'reference', 'reference', 'reference', 'reference', 'reference', 'reference', 'reference', 'security', 'risk', 'pointer', 'cc']","['difference', 'reference', 'reference']",2014
24021093,['swift'],"['class', 'implementation', 'error']","['error', 'class', 'property', 'superinit', 'call']",2014
24029917,['swift'],"['casting', 'type', 'primitive', 'objectivec', 'error', 'message', 'float', 'idea', 'property', 'convert']",['float'],2014
22906917,['github'],"['way', 'git', 'repository', 'branch', 'history', 'bitbucket', 'github', 'script', 'list', 'command']","['git', 'repository', 'branch', 'bitbucket', 'github']",2014
14612371,"['linux', 'bash', 'shell']","['command', 'background', 'command', 'line', 'command', 'way']","['background', 'command', 'bash', 'line']",2013
16152073,['html'],"['twitter', 'bootstrap', 'modal', 'wizard', 'window', 'user', 'modal', 'escape', 'user', 'finish', 'button', 'scenario']","['bootstrap', 'modal', 'escape']",2013
16159203,['java'],"['operation', 'lab', 'today', 'actuator', 'electron', 'microscope', 'boundary', 'chain', 'event', 'equipment', 'line', 'module', 'sample', 'output', 'point', 'arithmetic', 'integer', 'overflow', 'code', 'output', 'program', 'exit', 'condition', 'exit', 'condition', 'environment', 'openjdk', 'linux']","['program', 'terminate']",2013
16137713,['java'],"['program', 'command', 'line', 'window', 'code', 'program', 'help', 'window', 'environment', 'jvm']","['program', 'command', 'line', 'window']",2013
24017316,['swift'],"['c', 'section', 'code', 'symbol', 'navigator', 'c', 'preprocessor', 'command', 'swift', 'comment']",['mark'],2014
24026510,"['arrays', 'swift']","['element', 'array', 'swift', 'example', 'array', 'card', 'array', 'order', 'deck']",['array'],2014
16163215,['android'],"['seek', 'bar', 'image', 'default', 'seekbar', 'color', 'style', 'approach', 'custom', 'custom', 'custom', 'one', 'width', 'progress', 'line', 'shape', 'custom', 'implementation', 'background_fillxml', 'progressxml', 'thumbxml', 'seekbar']","['android', 'styling', 'bar']",2013
24007129,['swift'],"['book', 'implementation', 'number', 'generator', 'practice', 'implementation', 'one', 'program', 'library']","['number', 'apple', 'language']",2014
24007461,"['swift', 'string']","['example', 'example']","['enum', 'string', 'type']",2014
24007518,"['ios', 'swift']",['error'],"['timer', 'nstimer']",2014
24016142,"['ios', 'objective-c', 'swift']","['programming', 'language', 'apple', 'ibooks', 'request', 'curl', 'objc', 'class', 'default', 'library', 'request', 'code']",['request'],2014
24025340,['swift'],"['class', 'compiler', 'warning', 'settergetter', 'exc_bad_access', 'backing', 'ivars']","['property', 'getters', 'setter']",2014
16161448,['android'],"['layout', 'corner', 'corner']","['layout', 'corner']",2013
24035984,"['ios', 'objective-c', 'swift']","['issue', 'look', 'demo', 'project', 'tutorial', 'objectivec', 'solution']",['viewcontroller'],2014
24044851,['swift'],"['substring', 'swift', 'range', 'autocomplete', 'playground', 'reference', 'library', 'guess', 'answer', 'index', 'character', 'string', 'bridge', 'type', 'method', 'eg', 'syntax', 'thought']",['stringsubstringwithrange'],2014
24051314,['swift'],"['float', 'place', 'doc', 'ebook', 'thanks']","['precision', 'string', 'format']",2014
16176990,"['php', 'database']","['preface', 'repository', 'pattern', 'architecture', 'database', 'tdd', 'php', 'database', 'rest', 'application', 'repository', 'container', 'controller', 'stuff', 'question', 'design', 'example', 'issue', 'field', 'find', 'method', 'select', 'field', 'apps', 'number', 'field', 'thing', 'pattern', 'issue', 'method', 'class', 'realworld', 'app', 'lot', 'method', 'example', 'findallbynameandstatus', 'findallincountry', 'findallwithemailaddressset', 'findallbyageandgender', 'findallbyageandgenderorderbyage', 'list', 'method', 'field', 'selection', 'issue', 'problem', 'past', 'logic', 'controller', 'repository', 'approach', 'issue', 'interface', 'benefit', 'interface', 'repository', 'implementation', 'testing', 'purpose', 'understanding', 'interface', 'contract', 'implementation', 'method', 'repository', 'interface', 'method', 'implementation', 'application', 'case', 'tail', 'dog', 'specification', 'pattern', 'repository', 'number', 'method', 'lookup', 'specification', 'pattern', 'set', 'record', 'performance', 'issue', 'database', 'help', 'thing', 'repository']","['pattern', 'design', 'php']",2013
16176996,"['python', 'pandas', 'datetime']","['date', 'data', 'panda', 'default', 'date', 'date', 'elegantclever', 'way', 'date', 'data', 'date', 'type', 'row', 'purpose', 'way', 'column', 'precision', 'specification', 'time', 'part', 'data']","['date', 'part']",2013
24051633,"['arrays', 'swift']","['element', 'array', 'apple', 'language', 'code', 'element', 'array']","['element', 'array']",2014
20063,['python'],"['tersest', 'method', 'library', 'python', 'command', 'line', 'argument']","['way', 'command', 'line', 'argument']",2008
20148,"['mysql', 'database', 'performance']","['project', 'lot', 'database', 'insert', 'ratio', 'update', 'read', 'read', 'information', 'time', 'task', 'question', 'database', 'transaction', 'hour', 'bunch', 'stuff', 'web', 'difference', 'myisam', 'innodb', 'myisam', 'choice', 'databasetables', 'task', 'innodb', 'transaction', 'row', 'level', 'locking', 'experience', 'type', 'load', 'myisam', 'way']","['myisam', 'innodb']",2008
20156,"['c', '#', '.net']","['way', 'cSharp', 'ordinal', 'number', 'example', 'return', 'return', 'function']","['way', 'ordinal', 'cSharp']",2008
24045570,"['ios', 'swift']","['apple', 'programming', 'language', 'problem', 'file', 'objectivec', 'following', 'content', 'plist', 'dictionary', 'path', 'plist', 'correct', 'content', 'question', 'default', 'class', 'soor', 'default', 'framework', 'n', 'class']","['plist', 'dictionary']",2014
24045895,['swift'],"['book', 'version', 'exclusion']",['equivalent'],2014
24046164,['swift'],"['reference', 'app', 'delegate', 'swift', 'reference', 'object', 'context']","['reference', 'app', 'delegate']",2014
24054773,['java'],"['condition', 'condition', 'guess', 'approach', 'performance', 'characteristic', 'approach', 'readability', 'performance']","['filter', 'condition']",2014
20731,['c++'],['thing'],['stringstream'],2008
20856,['sql'],"['way', 'tagging', 'mapping', 'table', 'itemid', 'sense', 'number', 'column', 'idea', 'tag', 'text', 'column', 'comma', 'matrix', 'tag', 'name', 'practice', 'tag']","['sql', 'database', 'design', 'tag', 'tagging']",2008
24032232,['git'],"['repository', 'gitlab', 'testing', 'purpose', 'commits', 'branch', 'repository']","['gitlab', 'project']",2014
24032754,"['ios', 'swift']","['swift', 'workaround']","['method', 'protocol']",2014
24062509,['objective-c'],"['app', 'io', 'io', 'sdk', 'location', 'app', 'setting', 'location', 'service', 'google', 'search', 'issue']","['location', 'service', 'io']",2014
24062618,"['objective-c', 'xcode', 'swift']","['project', 'realworld', 'fashion', 'source', 'file', 'project', 'problem', 'bridging', 'header', 'header', 'file', 'class', 'subclass', 'class', 'instruction', 'usage', 'subclass', 'swift', 'app', 'code', 'app', 'developer', 'codebase', 'line', 'go', 'question']","['objectivec', 'header', 'xcode']",2014
24067719,"['ios', 'objective-c']","['example', 'blur', 'image', 'code', 'obj', 'c', 'abstraction', 'effect', 'effect', 'result', 'content', 'view', 'content', 'view', 'contentview', 'view', 'blur', 'vibrancy', 'effect', 'exiting', 'view', 'uivisualeffectview', 'view', 'hierarchy', 'subviews', 'contentview', 'subviews']","['uivisualeffectview', 'image']",2014
24070450,"['datetime', 'swift']","['playground', 'app', 'date', 'object', 'hour', 'language', 'propertiesmethods', 'method']",['time'],2014
24034043,"['swift', 'string']","['code', 'substring']","['string', 'string']",2014
24034544,"['objective-c', 'swift']","['ibook', 'apple', 'definition', 'structure']","['dispatch_after', 'gcd']",2014
16189208,"['html', 'css']","['cs', 'circle', 'rectangle', 'width', 'pixel', 'height', 'pixel', 'borderradius', 'pixel', 'rectangle', 'radius', 'size', 'border', 'pixel', 'circle', 'radius', 'pixel']","['cs', 'circle']",2013
20346,"['c', '#', '.net']","['attribute', 'net', 'attribute']","['attribute', 'net']",2008
20463,['php'],"['interface', 'code', 'method', 'class', 'code', 'method', 'class', 'thing', 'code', 'method', 'goal', 'class', 'concept', 'interface', 'oo', 'theory', 'c', 'phps', 'oo', 'stuff', 'concept', 'php', 'way', 'placeholder', 'class']","['point', 'interface', 'php']",2008
24027551,"['windows', 'node.js']","['gulp', 'gulp', 'npm', 'list', 'gulp', 'g', 'location', 'gulp', 'installation', 'gulpfile', 'error', 'course', 'suggestion', 'gulp']","['gulp', 'command', 'error', 'gulp']",2014
24037711,"['swift', 'string']","['length', 'example', 'variable', 'length', 'method', 'string']","['length', 'string']",2014
24056205,"['ios', 'swift']",['threading'],"['background', 'thread']",2014
24066304,['swift'],"['reference', 'swift', 'app', 'code', 'compile', 'error', 'nonclass', 'type', 'protocol', 'way']","['protocol', 'reference', 'swift', 'objc']",2014
21288,"['c', '#', '.net']","['cSharpnet', 'dependency', 'injection', 'framework', 'complexity', 'speed']","['dependency', 'injection', 'framework']",2008
17254402,['ios'],"['button', 'user', 'cell', 'table', 'view', 'mail', 'app', 'io', 'information', 'cocoa', 'touch', 'forum', 'answer', 'solution', 'user', 'table', 'view', 'cell', 'button', 'default', 'button', 'mail', 'app', 'io', 'button']","['swipe', 'button', 'mail', 'app', 'io']",2013
44778,"['python', 'string', 'list']","['way', 'string', 'sequence', 'pair', 'comma', 'instance', 'case']","['string', 'list', 'string']",2008
20958,['database'],"['database', 'table', 'question', 'firstname', 'field', 'list', 'length', 'field', 'name', 'name', 'email', 'address']","['list', 'length', 'database', 'field']",2008
21078,"['c', '#', '.net', 'string']","['way', 'string']","['way', 'string']",2008
21133,['php'],"['way', 'php', 'script', 'love', 'dump', 'function', 'call', 'function', 'microtime', 'function', 'result', 'lot', 'trouble', 'code']","['way', 'php', 'script']",2008
34439,['python'],"['python', 'object', 'kind', 'way', 'list', 'method', 'object', 'way', 'method', 'error', 'method']","['method', 'python', 'object']",2008
24029163,"['string', 'swift']","['time', 'defeat', 'objectivec', 'string', 'location', 'fwiw', 'ivar', 'value', 'api']","['index', 'character', 'string']",2014
24039010,['ios'],"['xcode', 'device', 'section', 'target', 'update', 'error', 'version', 'reason', 'problem', 'solution', 'list', 'detail']","['device', 'section', 'xcode']",2014
24047991,['swift'],"['language', 'documentation', 'comment', 'generator', 'doxygen', 'code', 'documentation', 'code', 'swift', 'type', 'documentation', 'comment', 'feature']","['swift', 'documentation', 'generation', 'support']",2014
16174182,"['javascript', 'html']","['code', 'couple', 'dictionary', 'string', 'bit', 'type', 'suggestion', 'key', 'key', 'help']",['typescript'],2013
45015,"['javascript', 'json']","['string', 'json', 'data', 'string', 'object', 'json', 'string', 'code']","['json', 'string', 'object']",2008
45030,"['c', '#', '.net', 'string']","['string', 'int', 'cSharp', 'int', 'value', 'string', 'null', 'way', 'extension', 'method', 'way', 'edit', 'thanks', 'tryparse', 'suggestion', 'builtin', 'framework', 'method', 'int']","['string', 'int']",2008
24030348,"['ios', 'swift']","['element', 'button', 'view']",['button'],2014
24031621,['swift'],"['bmi', 'program', 'language', 'problem', 'string', 'objectivec', 'language']",['string'],2014
24049020,"['ios', 'swift']","['observer', 'swift', 'default', 'notification', 'center', 'line', 'code', 'notification', 'battery', 'level', 'change']",[],2014
33207,"['objective-c', 'xcode']","['framework', 'unit', 'test', 'objectivec', 'code', 'framework', 'apple', 'xcode']","['way', 'unit', 'test', 'objectivec', 'code']",2008
45399,['database'],"['number', 'database', 'system', 'past', 'entry', 'database', 'lot', 'database', 'key', 'value', 'path', 'time', 'bit', 'uncertainty', 'performance', 'url', 'guids', 'database', 'advantage', 'way', 'pitfall']","['advantage', 'disadvantage', 'database']",2008
45494,['mysql'],"['table', 'database', 'entry', 'query', 'entry', 'error', 'target', 'table', 'story_category', 'update', 'clause']","['mysql', 'error', 'target', 'table', 'update', 'clause']",2008
8696383,['sql'],"['difference', 'join', 'join']","['difference', 'join', 'join']",2012
45953,['php'],"['directory', 'copy', 'user', 'action', 'directory', 'action', 'user', 'time', 'copy', 'suggestion']","['php', 'background', 'process']",2008
45972,['c++'],"['program', 'file', 'size', 'file', 'set', 'length', 'record', 'implementation', 'performance', 'io', 'input', 'file', 'time', 'rule', 'thumb', 'reading', 'block', 'c', 'library', 'block', 'disk', 'buffer', 'process', 'record', 'buffer', 'code', 'block', 'page', 'boundary', 'understanding', 'record', 'page', 'boundary', 'start', 'record', 'block', 'page', 'boundary', 'option', 'implementation', 'rule', 'thumb', 'eg', 'test']","['reading', 'block']",2008
33978,"['python', 'performance']","['memory', 'object', 'block', 'code', 'object', 'life']","['memory', 'object', 'python']",2008
70528,['python'],"['python', 'ability', 'method', 'variable', 'class', 'underscore', 'name', 'deal', 'class', 'method', 'method', 'method', 'method', 'fact', 'dir', 'object', 'method', 'python', 'method', 'method', 'name', 'underscore', 'class', 'name', 'method', 'name', 'encapsulation', 'case', 'python', 'encapsulation']","['python', 'method']",2008
34571,['java'],"['unit', 'test', 'xunit', 'class', 'method', 'field', 'class', 'function', 'linkage', 'cc', 'namespace', 'access', 'modifier', 'method', 'function', 'test']","['function', 'class', 'method', 'field', 'class']",2008
34588,['linux'],"['application', 'error', 'report', 'limit', 'limit', 'edit', 'result', 'permission', 'error']","['number', 'file', 'linux']",2008
16199581,['macos'],"['terminal', 'text', 'command', 'line', 'macos']","['text', 'terminal', 'macos']",2013
8725387,['java'],"['interface', 'collection', 'framework', 'way', 'element', 'understanding', 'list', 'idea']",['sortedlist'],2012
70855,['php'],"['way', 'model', 'php', 'time', 'system', 'instance', 'php', 'process', 'problem', 'php', 'code', 'php', 'instance', 'memory', 'way', 'php', 'thread', 'way', 'php', 'idea']","['threading', 'php', 'application']",2008
44834,['python'],"['python', 'variable', 'file']","['_', '_', 'python']",2008
44912,['java'],"['language', 'delegate', 'feature', 'cSharp', 'support', 'delegate']",['delegate'],2008
44917,['sql'],"['efficiency', 'difference', 'explicit', 'join', 'example']",['sql'],2008
45004,['css'],"['way', 'parent', 'element', 'class', 'child', 'element', 'class', 'example', 'html', 'output', 'menu', 'output', 'question', 'style', 'list', 'item', 'anchor', 'class', 'list', 'item', 'control', 'code', 'sort', 'thing', 'javascript', 'jquery', 'spring', 'mind', 'way', 'cs', 'selector', 'style', 'list', 'item', 'anchor']","['cs', 'selector', 'parent', 'child']",2008
16199418,"['javascript', 'angularjs']","['navbar', 'bootstrap', 'item', 'class', 'menu', 'item', 'route', 'home', 'page', 'contact', 'page']","['bootstrap', 'class', 'j']",2013
71022,"['sql', 'sql-server']","['value', 'row', 'max', 'column', 'query']","['sql', 'max', 'column']",2008
71074,['css'],"['firefox', 'focus', 'link', 'tag', 'button', 'focus', 'outline', 'usability', 'issue', 'focus', 'hint', 'design', 'grey', 'dot']","['firefoxs', 'outline', 'button', 'link']",2008
58743,['.net'],"['example', 'code', 'property', 'exampleproperty', 'combobox', 'option', 'foobar', 'barfoo', 'mode', 'combobox', 'definition', 'handler', 'event', 'window', 'binding', 'kind', 'way', 'converter', 'combobox', 'value', 'question', 'combobox', 'value', 'value', 'list', 'string', 'objectdataprovider', 'static', 'enumgetvalues', 'method', 'itemssource', 'combobox']","['property', 'combobox', 'wpf']",2008
58744,"['c', '#', '.net']","['content', 'directory', 'location', 'cSharp', 'way', 'class', 'lot', 'recursion', 'method', 'vb', 'reference', 'hack', 'way']","['content', 'directory', 'cSharp']",2008
58851,['c++'],"['application', 'gdb', 'breakpoint', 'time', 'variable', 'method', 'way', 'variable', 'cc']","['breakpoint', 'memory', 'access', 'gdb']",2008
24074749,['java'],"['error', 'web', 'app', 'combination', 'jar', 'datanucleus', 'core', 'apijdo', 'apijpa', 'enhancer', 'sdk', 'release', 'datanucleus', 'datanucleus', 'project', 'jpa', 'app', 'config', 'applicationjava', 'pom', 'app', 'instruction', 'spring', 'data', 'jpa', 'google', 'appengine']","['spring', 'boot', 'database', 'driver', 'class', 'database', 'type', 'none']",2014
83073,"['html', 'css']","['opinion', 'table', 'layout', 'html', 'argument', 'answer', 'content', 'argument', 'cliche', 'thinking', 'table', 'element', 'layout', 'data', 'bos', 'care', 'user', 'developer', 'web', 'page', 'care', 'table', 'table', 'cssby', 'way', 'div', 'span', 'separation', 'content', 'layout', 'table', 'layout', 'lot', 'readability', 'codei', 'way', 'people', 'html', 'cs', 'seo', 'tableswhy', 'evidence', 'statement', 'google', 'table', 'seo', 'perspective', 'table', 'tbody', 'element', 'peanut', 'web', 'browser', 'benchmark', 'use', 'table', 'page', 'overhaul', 'table', 'cs', 'zen', 'gardenmost', 'web', 'site', 'upgrade', 'content', 'html', 'scenario', 'version', 'web', 'site', 'cs', 'file', 'garden', 'web', 'site', 'bit', 'misuse', 'cs', 'argument', 'cs', 'table']","['table', 'layout', 'html']",2008
58510,"['c', '#']","['way', 'mime', 'type', 'file', 'extension', 'question', 'net']","['net', 'mime', 'type', 'file', 'file', 'signature', 'extension']",2008
24074479,"['ios', 'swift']","['format', 'type', 'objectivec', 'way', 'wwift']","['string', 'format']",2014
71416,['c++'],"['following', 'compiler', 'look', 'google', 'consensus', 'clarification', 'method', 'class', 'enum', 'enums', 'value', 'example', 'e', 'project', 'user', 'enum', 'method', 'header', 'file', 'enum', 'cpp', 'library', 'file', 'header', 'people', 'compiler', 'gcc']","['enum', 'c']",2008
8710512,['ios'],"['itunes', 'developer', 'guide', 'application', 'itunes', 'bit', 'page', 'developer', 'guide', 'example', 'data', 'application', 'orange', 'ball', 'sku', 'number', 'version', 'underscore', 'type', 'orangeball', 'sku', 'update', 'note', 'january', 'apple', 'example', 'ball', 'maze', 'sku', 'comapplecommaze', 'year', 'apple', 'documentation', 'example', 'application', 'adventure', 'app', 'sku']","['itunes', 'sku']",2012
8710619,['java'],"['today', 'example', 'shortcut', 'fact', 'shortcut']","['java', 'compound', 'assignment', 'operator']",2012
69913,"['javascript', 'html']","['reason', 'browser', 'concept', 'xhtml', 'support', 'note', 'statement', 'beta']","['script', 'element', 'work']",2008
70013,['c++'],"['way', 'microsoft', 'studio', 'version']","['code', 'studio', 'version']",2008
83329,['unix'],"['line', 'sql', 'dump', 'database', 'data', 'section', 'file', 'data', 'database', 'file', 'start', 'line', 'number', 'data', 'unix', 'command', 'series', 'command', 'line', 'file', 'line', 'file']","['range', 'line', 'text', 'file', 'unix']",2008
16171132,['php'],"['execution', 'time', 'php', 'file', 'php', 'file']","['execution', 'time', 'php']",2013
24059327,"['ios', 'objective-c', 'swift']","['equivalent', 'swift', 'iphone', 'ipad', 'error']",['device'],2014
34413,['java'],"['application', 'cause']",['noclassdeffounderror'],2008
57803,['javascript'],"['value', 'hexadecimal', 'equivalent', 'javascript']",['javascript'],2008
70579,['html'],"['attribute', 'html', 'element', 'rule', 'value']","['value', 'attribute', 'html']",2008
70689,['java'],"['way', 'singleton', 'pattern']","['way', 'singleton', 'pattern']",2008
70797,['python'],"['python', 'script', 'user', 'input', 'b', 'argument', 'command', 'line']","['user', 'input', 'commandline', 'argument']",2008
57483,['c++'],"['reference', 'sugar', 'code', 'difference', 'pointer', 'variable', 'reference', 'variable']","['difference', 'pointer', 'variable', 'reference', 'variable', 'c']",2008
70216,['java'],"['folder', 'file', 'purpose', 'folder']",['purpose'],2008
70324,['java'],"['difference', 'class', 'class', 'design', 'implementation', 'role']","['class', 'class']",2008
83439,"['c++', 'string']","['way', 'space', 'string', 'c', 'character', 'string', 'way']","['space', 'c']",2008
113829,['php'],"['timestamp', 'eg']","['date', 'timestamp', 'php']",2008
113886,['linux'],"['ftp', 'folder', 'command', 'line', 'ftp', 'client', 'file']","['folder', 'ftp', 'linux']",2008
114180,['c++'],"['practice', 'function', 'variable', 'reason']","['pointer', 'reference']",2008
114214,['python'],"['difference', 'class', 'method', 'one']","['class', 'method', 'difference', 'python', 'unbound']",2008
97984,"['php', 'database']","['php', 'application', 'database', 'connection', 'course', 'login', 'password', 'minimumpermission', 'login', 'application', 'php', 'login', 'password', 'way', 'password', 'php', 'code', 'idea']","['database', 'password', 'php']",2008
113511,['java'],"['implementation', 'method', 'collection', 'method']","['implementation', 'hashcode', 'method', 'collection']",2008
113547,"['windows', 'ios']","['duplicate', 'iphone', 'window', 'development', 'machine', 'way', 'iphone', 'application', 'window', 'machine', 'project', 'iphone', 'success', 'iphone', 'insanity', 'mac']","['iphone', 'development', 'window']",2008
127591,['macos'],"['cap', 'work', 'esc', 'mac']","['cap', 'esc', 'mac']",2008
143171,"['linux', 'macos', 'unix']","['bunch', 'file', 'directory', 'number', 'file', 'space', 'singlequotes', 'name', 'error', 'suggestion', 'usage', 'xargs', 'mac', 'x', 'leopard', 'bsd']","['xargs', 'file', 'space', 'name']",2008
143174,"['c++', 'c']","['method', 'path', 'directory', 'program', 'cc', 'directory', 'library', 'one', 'clib', 'method', 'suggestion', 'window', 'linux', 'filesystems']","['directory', 'program']",2008
83147,['database'],"['joel', 'spolsky', 'mention', 'podcast', 'key', 'duplication', 'data', 'integrity', 'problem', 'database', 'people', 'reason', 'discussion', 'line', 'stack', 'overflow', 'principle', 'reason', 'key', 'reason']",['key'],2008
17284517,"['c', '#']","['code', 'lot', 'async', 'method', 'code']",['getawaitergetresult'],2013
127803,"['python', 'datetime']","['rfc', 'string', 'python', 'type', 'python', 'library', 'way']","['iso', 'date']",2008
143405,"['c', '#', '.net']","['difference', 'interface', 'cSharp', 'pro', 'con', 'microsofts', 'guideline', 'first', 'edition', 'framework', 'design', 'guideline', 'implementation', 'code', 'behaviour', 'guideline', 'preioctime', 'thing', 'interface', 'aspect']","['interface', 'implementation', 'implementation']",2008
143622,['java'],"['programming', 'question', 'answer', 'check', 'piece', 'code', 'exception', 'catch', 'block', 'exception', 'catch', 'block', 'answer', 'behaviour', 'answer', 'language']","['exception', 'catch', 'block']",2008
98606,['.net'],"['studio', 'keyboard', 'hand', 'keyboard', 'mouse', 'answer']","['studio', 'keyboard']",2008
98650,"['c++', 'c']","['behavior', 'c', 'people', 'aliasing', 'rule']","['aliasing', 'rule']",2008
31818050,['python'],"['float', 'number', 'success', 'float', 'number', 'code']","['number', 'integer']",2015
128035,['git'],"['usecase', 'submodules', 'project', 'repository', 'project', 'git', 'control', 'submodule', 'set', 'git', 'proxy', 'fetch', 'proxy', 'project', 'github', 'example', 'others', 'rail', 'example']","['git', 'repository', 'proxy']",2008
143847,"['javascript', 'arrays']","['way', 'object', 'array', 'way']","['way', 'item', 'javascript', 'array']",2008
24081009,"['arrays', 'swift']","['documentation', 'head', 'design', 'decision', 'language', 'thing', 'array', 'playground', 'example', 'array', 'example', 'change', 'example', 'one', 'documentation', 'length', 'one', 'multiindex', 'replacement', 'change', 'length', 'reference', 'array', 'change', 'element', 'element', 'append', 'item', 'copy', 'design', 'reason', 'array', 'edit', 'array', 'value', 'semantics']","['reason', 'array', 'assignment', 'reference', 'copy']",2014
31816095,['c++'],"['question', 'code', 'directive', 'teacher', 'comment', 'section']",['bitsstdch'],2015
8758612,"['git', 'github']","['pull', 'request', 'el', 'gist', 'github', 'fork', 'workflow', 'gist', 'gist', 'fork']","['pull', 'request', 'gist', 'github']",2012
127188,['.net'],"['sta', 'mta', 'word', 'apartment', 'thread']","['sta', 'mta']",2008
128560,['php'],"['idea', 'code', 'sample', 'php', 'dosmacunix', 'endline', 'issue']",['php'],2008
128573,['python'],"['class', 'class', 'method', 'function', 'variable', 'function', 'error', 'error', 'following', 'interpreter', 'class', 'method', 'property', 'function', 'function']","['property', 'classmethods']",2008
128636,"['c', '#', '.net', 'arrays']","['net', 'lot', 'data', 'structure', 'cSharp', 'vb', 'book', 'extent', 'detail', 'difference', 'array', 'arraylist', 'list', 'hashtable', 'dictionary', 'sortedlist', 'one', 'foreach', 'loop', 'one', 'keyvalue', 'memory', 'footprint', 'insertion', 'retrieval', 'speed', 'data', 'structure', 'detail', 'memory', 'usage', 'speed', 'bigo', 'notation']","['data', 'structure', 'arraylist', 'list', 'hashtable', 'dictionary', 'sortedlist', 'speed', 'memory']",2008
143925,['ruby'],"['spec', 'file', 'test', 'file', 'example', 'spec', 'project', 'rail', 'project', 'directory', 'structure', 'rakefile', 'lib', 'libcushionrb', 'libcushion', 'libcushiondocrb', 'libcushiondbrb', 'spec', 'specspec_helperrb', 'specdb_specrb']","['file', 'rspec']",2008
171251,['javascript'],"['javascript', 'object', 'runtime', 'example', 'script', 'way', 'recursion', 'function', 'method', 'object']","['property', 'javascript', 'object']",2008
84278,['.net'],"['binding', 'usecases']","['binding', 'relativesource']",2008
84421,['ruby'],"['way', 'integer', 'ruby', 'opposite', 'ruby', 'function']","['integer', 'string', 'ruby']",2008
31815633,['reactjs'],"['code', 'error', 'jsx', 'element', 'type', 'construct', 'signature']","['error', 'jsx', 'element', 'type', 'construct', 'signature']",2015
100003,['python'],"['python', 'metaclasses']","['metaclasses', 'python']",2008
114543,"['html', 'css']",['cs'],['element'],2008
8777753,"['python', 'datetime']","['date', 'python', 'timestamps', 'javascript', 'code', 'date', 'object', 'example', 'link', 'question', 'date', 'second', 'epoch', 'utc']","['datetimedate', 'utc', 'timestamp', 'python']",2012
171480,['regex'],"['value', 'regex', 'value', 'quotation', 'eg']","['regex', 'value', 'quotation', 'mark']",2008
25965239,"['ios', 'swift']","['app', 'azure', 'backend', 'event', 'logins', 'version', 'app', 'user', 'version', 'number']","['app', 'version', 'number']",2014
171924,"['linux', 'bash', 'unix']","['bash', 'script', 'syntax', 'perl', 'command', 'bash', 'script']","['bash', 'script']",2008
171952,['java'],"['destructor', 'documentation', 'effect', 'question', 'application', 'data', 'specification', 'button', 'application', 'state', 'data', 'application', 'button', 'cc', 'programmer', 'program', 'object', 'class', 'object', 'reset', 'button', 'data', 'garbage', 'collector', 'memory', 'leak', 'user', 'data', 'reset', 'button', 'language', 'way']",['destructor'],2008
171970,"['c', '#', '.net']","['cSharp', 'name', 'method', 'method', 'step', 'trace', 'stack', 'trace', 'way', 'method']","['method', 'method']",2008
187770,"['sql', 'sql-server']","['database', 'foo', 'database', 'bar', 'table', 'foo', 'tblfoobar', 'data', 'bar', 'database', 'foo', 'sql', 'statement']","['copy', 'table', 'database', 'sql', 'server']",2008
